Rev 0,Rev 1,Rev 2,Rev 3,Rev 4,Rev 5
998,845,43,15,01:35.4,95368
998,845,44,15,01:35.3,95318
998,845,45,15,01:35.5,95465
998,845,46,15,01:35.2,95222
998,845,47,14,01:34.9,94906
998,845,48,14,01:34.8,94778
998,845,49,14,01:35.4,95369
998,845,50,14,01:35.1,95149
998,845,51,14,01:35.0,95046
998,845,52,14,01:34.6,94620
998,1,1,17,01:48.6,108599
998,1,2,15,01:36.8,96761
998,1,3,14,01:35.5,95486
998,1,4,13,01:35.2,95173
998,1,5,11,01:35.0,94975
998,1,6,10,01:33.8,93772
998,1,7,9,01:34.1,94131
998,1,8,8,01:33.5,93461
998,1,9,7,01:33.7,93653
998,1,10,6,01:34.5,94523
998,1,11,6,01:33.4,93403
998,1,12,6,01:33.1,93114
998,1,13,6,01:34.2,94233
998,1,14,5,01:33.7,93731
998,1,15,5,01:33.7,93710
998,1,16,5,01:33.3,93287
998,1,17,5,01:33.5,93531
998,1,18,4,01:32.9,92930
998,1,19,3,01:32.8,92821
998,1,20,3,01:33.2,93154
998,1,21,3,01:33.7,93741
998,1,22,2,01:33.9,93913
998,1,23,3,01:35.2,95225
998,1,24,3,01:34.6,94620
998,1,25,3,01:33.9,93916
998,1,26,6,01:53.2,113205
998,1,27,6,01:32.5,92481
998,1,28,6,01:31.7,91682
998,1,29,6,01:31.5,91546
998,1,30,6,01:32.2,92156
998,1,31,5,01:31.8,91810
998,1,32,5,01:33.3,93269
998,1,33,5,02:04.7,124711
998,1,34,3,02:08.2,128219
998,1,35,3,02:24.9,144850
998,1,36,3,02:23.0,143019
998,1,37,3,02:20.1,140116
998,1,38,3,01:33.0,92986
998,1,39,3,02:29.1,149101
998,1,40,3,02:25.3,145335
998,1,41,3,02:22.0,142030
998,1,42,3,01:31.9,91858
998,1,43,3,01:31.9,91871
998,1,44,3,01:32.6,92560
998,1,45,3,01:32.3,92304
998,1,46,3,01:32.0,91985
998,1,47,3,01:32.4,92370
998,1,48,2,01:31.3,91289
998,1,49,2,01:31.3,91269
998,1,50,2,01:31.5,91509
998,1,51,2,01:31.4,91409
998,1,52,2,01:31.2,91245
998,840,1,18,01:49.0,109047
998,840,2,18,01:39.3,99343
998,840,3,18,01:37.6,97575
998,840,4,18,01:36.9,96917
998,840,5,19,01:37.9,97852
998,840,6,19,01:36.9,96907
998,840,7,19,01:37.2,97154
998,840,8,19,01:36.6,96605
998,840,9,19,01:36.4,96380
998,840,10,19,01:36.9,96921
998,840,11,19,01:36.8,96810
998,840,12,19,01:36.9,96852
998,840,13,19,01:37.3,97312
998,840,14,18,01:37.9,97918
998,840,15,18,01:36.4,96449
998,840,16,18,01:37.0,97043
998,840,17,18,01:36.9,96881
998,840,18,19,01:37.5,97468
998,840,19,18,01:36.2,96231
998,840,20,18,01:36.4,96359
998,840,21,18,01:37.0,96986
998,840,22,17,01:37.0,97000
998,840,23,17,01:36.8,96765
998,840,24,17,01:36.5,96494
998,840,25,17,01:36.3,96335
998,840,26,17,01:36.2,96163
998,840,27,17,01:36.0,95975
998,840,28,17,01:36.0,96025
998,840,29,17,01:36.2,96248
998,840,30,17,01:37.7,97719
998,840,31,18,01:55.4,115437
998,840,32,17,02:05.9,125872
998,840,33,17,02:09.8,129764
998,840,34,17,02:22.2,142232
998,840,35,17,01:50.9,110888
998,840,36,17,01:38.5,98514
998,840,37,17,01:35.6,95573
998,840,38,15,01:50.2,110212
998,840,39,15,02:10.3,130305
998,840,40,15,02:15.0,134979
998,840,41,15,02:14.0,134018
998,840,42,14,01:37.1,97088
998,840,43,14,01:34.9,94949
998,840,44,14,01:34.1,94076
998,840,45,14,01:35.1,95075
998,840,46,14,01:34.4,94399
998,840,47,13,01:34.1,94079
998,840,48,13,01:33.9,93869
998,840,49,13,01:34.5,94458
998,840,50,13,01:34.2,94192
998,840,51,13,01:34.2,94220
998,840,52,13,01:34.0,93957
998,815,1,19,01:57.8,117814
998,815,2,19,01:35.3,95283
998,815,3,19,01:34.5,94485
998,815,4,19,01:36.1,96063
998,815,5,18,01:35.6,95632
998,815,6,18,01:36.1,96073
998,815,7,17,01:35.1,95057
998,815,8,17,01:35.2,95191
998,815,9,17,01:35.8,95805
998,815,10,17,01:36.3,96275
998,815,11,17,01:36.0,96010
998,815,12,17,01:36.4,96433
998,815,13,17,01:35.6,95580
998,815,14,19,01:54.1,114144
998,815,15,19,01:34.5,94547
998,815,16,19,01:34.6,94630
998,815,17,19,01:35.8,95834
998,815,18,18,01:34.8,94797
998,815,19,16,01:34.6,94605
998,815,20,16,01:34.2,94175
998,815,21,16,01:36.0,95982
998,815,22,15,01:34.8,94832
998,815,23,15,01:35.5,95512
998,815,24,15,01:34.5,94549
998,815,25,14,01:34.8,94759
998,815,26,14,01:35.2,95243
998,815,27,13,01:35.3,95255
998,815,28,13,01:34.7,94671
998,815,29,13,01:34.6,94637
998,815,30,13,01:34.3,94294
998,815,31,13,01:34.7,94748
998,815,32,13,01:48.6,108640
998,815,33,15,02:24.5,144544
998,815,34,14,01:44.0,103974
998,815,35,14,01:41.7,101669
998,815,36,14,02:13.5,133477
998,815,37,14,02:13.0,133005
998,815,38,12,01:44.1,104084
998,815,39,12,02:22.5,142541
998,815,40,12,02:25.3,145282
998,815,41,11,02:16.1,136142
998,815,42,11,01:36.4,96411
998,815,43,11,01:34.3,94281
998,815,44,11,01:34.0,93968
998,815,45,11,01:34.1,94108
998,815,46,10,01:34.1,94137
998,815,47,10,01:34.1,94085
998,815,48,10,01:33.5,93472
998,815,49,10,01:33.9,93941
998,815,50,11,01:35.3,95285
998,815,51,11,01:34.4,94384
998,815,52,11,01:34.1,94147
998,843,1,20,02:54.5,174472
999,20,1,1,01:20.8,80821
999,20,2,1,01:17.9,77942
999,20,3,1,01:17.9,77909
999,20,4,1,01:17.8,77777
999,20,5,1,01:18.2,78169
999,20,6,1,01:18.4,78447
999,20,7,1,01:18.5,78486
999,20,8,1,01:18.5,78521
999,20,9,1,01:18.6,78562
999,20,10,1,01:18.6,78606
999,20,11,1,01:18.6,78645
999,20,12,1,01:18.6,78577
999,20,13,1,01:18.4,78352
999,20,14,1,01:18.3,78301
999,20,15,1,01:18.2,78225
999,20,16,1,01:18.5,78451
999,20,17,1,01:18.0,77998
999,20,18,1,01:18.4,78377
999,20,19,1,01:19.0,78972
999,20,20,1,01:18.7,78744
999,20,21,1,01:18.7,78693
999,20,22,1,01:18.7,78680
999,20,23,1,01:18.7,78732
999,20,24,1,01:18.6,78649
999,20,25,1,01:22.8,82849
999,20,26,4,01:32.0,92038
999,20,27,4,01:17.4,77436
999,20,28,4,01:17.9,77935
999,20,29,2,01:18.9,78879
999,20,30,2,01:17.5,77522
999,20,31,2,01:18.0,77986
999,20,32,2,01:18.0,78024
999,20,33,2,01:18.4,78409
999,20,34,2,01:18.4,78372
999,20,35,2,01:18.2,78204
999,20,36,2,01:18.3,78326
999,20,37,2,01:18.0,78026
999,20,38,2,01:17.8,77810
999,20,39,1,01:17.3,77290
999,20,40,1,01:17.3,77298
999,20,41,1,01:17.4,77443
999,20,42,1,01:17.8,77843
999,20,43,1,01:17.7,77681
999,20,44,1,01:18.3,78292
999,20,45,1,01:19.3,79251
999,20,46,1,01:20.7,80700
999,20,47,1,01:19.4,79382
999,20,48,1,01:19.1,79133
999,20,49,1,01:20.3,80281
999,20,50,1,01:23.4,83376
999,20,51,1,01:29.3,89270
999,822,1,2,01:22.0,81972
999,822,2,2,01:18.4,78355
999,822,3,2,01:18.3,78253
999,822,4,2,01:18.2,78239
999,822,5,2,01:18.2,78222
999,822,6,2,01:18.8,78801
999,822,7,2,01:18.9,78871
999,822,8,2,01:18.8,78817
999,822,9,2,01:19.0,78962
999,822,10,2,01:18.6,78570
999,822,11,2,01:18.4,78408
999,822,12,2,01:18.5,78473
999,822,13,2,01:18.4,78367
999,822,14,2,01:18.4,78396
999,822,15,2,01:18.1,78092
999,822,16,2,01:18.5,78518
999,822,17,2,01:18.5,78538
999,822,18,2,01:18.9,78875
999,822,19,2,01:19.1,79077
999,822,20,2,01:18.7,78684
999,822,21,2,01:18.5,78527
999,822,22,2,01:18.6,78614
999,822,23,2,01:19.0,78994
999,822,24,2,01:19.0,79021
999,822,25,2,01:19.1,79076
999,822,26,1,01:18.9,78899
999,822,27,1,01:19.3,79290
999,822,28,1,01:23.5,83547
999,822,29,5,01:33.7,93659
999,822,30,4,01:17.0,76956
999,822,31,4,01:17.8,77787
999,822,32,4,01:17.7,77727
999,822,33,4,01:17.4,77403
999,822,34,4,01:17.6,77599
999,822,35,4,01:17.6,77570
999,822,36,4,01:17.6,77619
999,822,37,4,01:18.3,78271
999,822,38,4,01:18.9,78873
999,822,39,4,01:17.3,77305
999,822,40,4,01:17.4,77381
999,822,41,4,01:17.3,77313
999,822,42,3,01:17.9,77946
999,822,43,3,01:17.6,77592
999,822,44,3,01:17.6,77606
999,822,45,3,01:18.2,78222
999,822,46,3,01:21.8,81822
999,822,47,3,01:20.4,80370
999,822,48,3,01:19.6,79568
999,822,49,3,01:19.7,79723
999,822,50,3,01:22.1,82063
999,822,51,2,01:31.9,91867
999,822,52,1,01:42.2,102191
999,822,53,3,02:25.5,145527
999,822,54,2,02:05.6,125596
999,822,55,2,02:09.0,129030
999,822,56,2,02:09.0,128980
999,822,57,2,01:56.6,116619
999,822,58,2,01:17.6,77557
999,822,59,2,01:16.7,76655
999,822,60,2,01:16.4,76372
999,822,61,2,01:16.6,76610
999,822,62,2,01:16.0,75963
999,822,63,2,01:16.9,76937
999,822,64,2,01:15.8,75808
999,822,65,2,01:15.7,75721
999,822,66,2,01:15.8,75796
999,822,67,2,01:16.3,76318
999,8,1,3,01:23.3,83317
999,8,2,3,01:18.3,78311
999,8,3,3,01:18.7,78655
999,8,4,3,01:18.2,78200
999,8,5,3,01:18.2,78211
999,8,6,3,01:18.7,78698
999,8,7,3,01:18.8,78769
999,8,8,3,01:19.0,79017
999,8,9,3,01:18.8,78770
999,8,10,3,01:18.9,78876
999,8,11,3,01:18.7,78679
999,8,12,3,01:18.9,78885
999,8,13,3,01:18.5,78472
999,8,14,4,01:21.7,81741
999,8,15,4,01:32.5,92453
999,8,16,4,01:17.6,77581
999,8,17,4,01:17.4,77379
999,8,18,4,01:17.7,77735
999,8,19,4,01:18.0,78041
999,8,20,4,01:18.1,78104
999,8,21,4,01:18.0,78015
999,8,22,4,01:17.9,77945
999,8,23,4,01:18.1,78125
999,8,24,4,01:18.2,78243
999,8,25,4,01:17.3,77286
999,8,26,3,01:17.6,77636
999,8,27,3,01:18.0,78017
999,8,28,3,01:18.3,78327
999,8,29,1,01:19.2,79241
999,8,30,1,01:17.2,77152
999,8,31,1,01:18.0,77979
999,8,32,1,01:18.1,78118
999,8,33,1,01:18.3,78346
999,8,34,1,01:18.5,78532
999,8,35,1,01:18.4,78366
999,8,36,1,01:18.1,78086
999,8,37,1,01:17.8,77843
999,8,38,1,01:18.1,78069
999,8,39,2,01:19.6,79599
999,8,40,2,01:17.9,77861
999,8,41,2,01:18.2,78219
999,8,42,2,01:17.9,77918
999,8,43,2,01:18.3,78262
999,8,44,2,01:18.3,78348
999,8,45,2,01:19.7,79719
999,8,46,2,01:21.8,81798
999,8,47,2,01:19.7,79680
999,8,48,2,01:20.8,80789
999,8,49,2,01:20.1,80117
999,8,50,2,01:22.2,82168
999,8,51,3,01:34.0,93961
999,8,52,2,01:43.3,103263
999,8,53,2,02:11.5,131483
999,8,54,3,02:18.4,138425
999,8,55,3,02:09.1,129108
999,8,56,3,02:10.0,129977
999,8,57,3,01:55.5,115541
999,8,58,3,01:17.6,77550
999,8,59,3,01:16.9,76940
999,8,60,3,01:16.5,76489
999,8,61,3,01:16.6,76595
999,8,62,3,01:16.3,76335
999,8,63,3,01:16.5,76541
999,8,64,3,01:16.0,75990
999,8,65,3,01:16.2,76240
999,8,66,3,01:16.2,76215
999,8,67,3,01:16.2,76226
999,830,1,4,01:24.1,84084
999,830,2,4,01:18.8,78816
999,830,3,4,01:18.7,78675
999,830,4,4,01:18.5,78466
999,830,5,4,01:18.4,78430
999,830,6,4,01:18.8,78839
999,830,7,4,01:18.5,78542
999,830,8,4,01:19.1,79122
999,830,9,4,01:18.8,78835
999,830,10,4,01:18.9,78904
999,830,11,4,01:18.7,78682
999,830,12,4,01:18.6,78567
999,830,13,4,01:18.6,78634
999,830,14,3,01:18.8,78759
999,830,15,3,01:18.7,78663
999,830,16,3,01:18.8,78818
999,830,17,3,01:18.6,78641
999,830,18,3,01:18.9,78914
999,830,19,3,01:19.3,79299
999,830,20,3,01:18.8,78753
999,830,21,3,01:18.9,78907
999,830,22,3,01:18.8,78800
999,830,23,3,01:19.1,79128
999,830,24,3,01:18.8,78763
999,830,25,3,01:18.8,78769
999,830,26,2,01:18.9,78947
999,830,27,2,01:19.0,78958
999,830,28,2,01:19.4,79436
999,830,29,3,01:23.1,83099
999,830,30,5,01:32.9,92913
999,830,31,5,01:17.6,77576
999,830,32,5,01:17.8,77766
999,830,33,5,01:17.4,77410
999,830,34,5,01:17.5,77542
999,830,35,5,01:17.3,77288
999,830,36,5,01:17.6,77557
999,830,37,5,01:17.1,77057
999,830,38,5,01:17.2,77211
999,830,39,5,01:17.9,77929
999,830,40,5,01:18.3,78315
999,830,41,5,01:17.5,77539
999,830,42,5,01:17.2,77201
999,830,43,4,01:17.5,77492
999,830,44,4,01:17.4,77428
999,830,45,4,01:19.5,79480
999,830,46,4,01:25.2,85249
999,830,47,5,01:37.0,97005
999,830,48,5,01:30.5,90513
999,830,49,5,01:37.4,97374
999,830,50,5,01:28.4,88379
999,830,51,5,01:32.9,92872
999,830,52,4,01:57.4,117351
999,830,53,4,01:57.7,117667
999,830,54,4,01:29.2,89233
999,830,55,4,01:58.2,118167
999,830,56,4,02:09.7,129660
999,830,57,4,01:55.7,115654
999,830,58,4,01:17.9,77913
999,830,59,4,01:17.3,77284
999,830,60,4,01:16.8,76843
999,830,61,4,01:17.0,77022
999,830,62,4,01:16.3,76293
999,830,63,4,01:16.3,76257
999,830,64,4,01:16.1,76101
999,830,65,4,01:16.0,75977
999,830,66,4,01:15.9,75852
999,830,67,4,01:15.9,75879
999,825,1,5,01:25.5,85505
999,825,2,5,01:20.5,80464
999,825,3,5,01:20.1,80059
999,825,4,5,01:20.0,79957
999,825,5,5,01:19.7,79748
999,825,6,5,01:19.9,79941
999,825,7,5,01:19.9,79899
999,825,8,5,01:20.4,80387
999,825,9,5,01:20.4,80406
999,825,10,5,01:20.1,80051
999,825,11,5,01:19.9,79900
999,825,12,5,01:19.7,79746
999,825,13,5,01:19.9,79910
999,825,14,6,01:20.9,80870
999,825,15,6,01:20.1,80058
999,825,16,6,01:19.9,79942
999,825,17,6,01:19.9,79902
999,825,18,6,01:19.8,79839
999,825,19,6,01:19.8,79756
999,825,20,6,01:23.2,83179
999,825,21,10,01:33.8,93787
999,825,22,9,01:19.7,79749
999,825,23,8,01:19.8,79763
999,825,24,8,01:19.8,79762
999,825,25,8,01:19.8,79794
999,825,26,8,01:19.9,79905
999,825,27,8,01:20.2,80193
999,825,28,7,01:20.5,80525
999,825,29,7,01:20.2,80214
999,825,30,6,01:19.6,79599
999,825,31,6,01:19.4,79369
999,825,32,6,01:19.0,79032
999,825,33,6,01:19.2,79230
999,825,34,6,01:19.1,79059
999,825,35,6,01:19.0,79020
999,825,36,6,01:19.1,79062
999,825,37,6,01:18.7,78711
999,825,38,6,01:18.8,78850
999,825,39,6,01:18.7,78672
999,825,40,6,01:18.8,78795
999,825,41,6,01:18.5,78476
999,825,42,6,01:19.0,79023
999,825,43,6,01:19.0,79002
999,825,44,6,01:20.4,80405
999,825,45,6,01:21.3,81288
999,825,46,6,01:23.6,83617
999,825,47,6,01:21.3,81269
999,825,48,6,01:21.8,81774
999,825,49,7,01:27.0,86987
999,825,50,8,01:41.1,101120
999,825,51,9,01:47.7,107693
999,825,52,11,02:25.7,145657
999,825,53,11,01:59.9,119934
999,825,54,11,01:45.8,105775
999,825,55,12,01:34.2,94157
999,825,56,12,01:44.8,104848
999,825,57,12,01:19.0,79024
999,825,58,12,01:19.8,79796
999,825,59,12,01:18.3,78294
999,825,60,12,01:18.5,78499
999,825,61,12,01:18.1,78083
999,825,62,12,01:18.0,78040
999,825,63,12,01:17.7,77721
999,825,64,12,01:18.1,78129
999,825,65,12,01:17.8,77844
999,825,66,12,01:17.7,77697
999,825,67,12,01:18.0,78002
999,807,1,6,01:26.3,86342
999,807,2,6,01:20.7,80742
999,807,3,6,01:20.3,80322
999,807,4,6,01:20.0,80011
999,807,5,6,01:20.2,80179
999,807,6,6,01:20.4,80409
999,807,7,6,01:20.3,80279
999,807,8,6,01:20.4,80365
999,807,9,6,01:20.3,80258
999,807,10,6,01:20.2,80176
999,807,11,7,01:21.0,81046
999,807,12,7,01:20.0,80001
999,807,13,7,01:19.8,79841
999,807,14,7,01:20.0,80043
999,807,15,7,01:20.0,80001
999,807,16,7,01:20.1,80057
999,807,17,7,01:20.0,79968
999,807,18,8,01:23.4,83448
999,807,19,15,01:33.7,93716
999,807,20,15,01:19.5,79474
999,807,21,13,01:20.0,80006
999,807,22,10,01:19.6,79627
999,807,23,9,01:20.0,79954
999,807,24,9,01:20.3,80286
999,807,25,9,01:19.5,79510
999,807,26,9,01:19.6,79557
999,807,27,9,01:19.6,79647
999,807,28,8,01:19.9,79903
999,807,29,8,01:19.7,79732
999,807,30,8,01:20.1,80051
999,807,31,7,01:19.9,79925
999,807,32,7,01:19.1,79056
999,807,33,7,01:19.2,79200
999,807,34,7,01:19.6,79641
999,807,35,7,01:19.1,79051
999,807,36,7,01:18.9,78925
999,807,37,7,01:18.8,78841
999,807,38,7,01:18.8,78766
999,807,39,7,01:19.0,79016
999,807,40,7,01:18.8,78846
999,807,41,7,01:18.6,78577
999,807,42,7,01:18.8,78800
999,807,43,7,01:19.0,79001
999,807,44,7,01:20.0,80007
999,807,45,7,01:21.1,81068
999,807,46,7,01:21.5,81457
999,807,47,7,01:21.3,81333
999,807,48,7,01:21.8,81793
999,807,49,6,01:24.9,84868
999,807,50,6,01:33.3,93250
999,807,51,6,01:39.0,99023
999,807,52,5,02:13.8,133756
999,807,53,5,01:57.2,117174
999,807,54,5,01:36.1,96106
999,807,55,5,01:32.9,92913
999,807,56,5,01:50.1,110146
999,807,57,5,01:47.3,107327
999,807,58,5,01:19.3,79309
999,807,59,5,01:18.8,78766
999,807,60,5,01:18.5,78478
999,807,61,5,01:18.2,78207
999,807,62,5,01:18.1,78081
999,807,63,5,01:18.2,78212
999,807,64,5,01:18.0,77991
999,807,65,5,01:18.0,77985
999,807,66,5,01:17.9,77910
999,807,67,5,01:18.7,78698
999,154,1,7,01:26.9,86939
999,154,2,7,01:20.9,80914
999,154,3,7,01:20.5,80461
999,154,4,7,01:20.1,80124
999,154,5,7,01:20.2,80247
999,154,6,7,01:20.4,80375
999,154,7,8,01:21.6,81555
999,154,8,9,01:21.4,81366
999,154,9,9,01:20.6,80649
999,154,10,9,01:20.7,80690
999,154,11,9,01:20.3,80265
999,154,12,9,01:20.4,80429
999,154,13,9,01:20.8,80765
999,154,14,9,01:20.0,80039
999,154,15,9,01:20.2,80164
999,154,16,9,01:20.3,80264
999,154,17,9,01:19.7,79737
999,154,18,9,01:20.0,79953
999,154,19,8,01:19.9,79909
999,154,20,8,01:19.9,79945
999,154,21,8,01:23.3,83258
999,154,22,15,01:35.9,95865
999,154,23,13,01:19.1,79058
999,154,24,12,01:19.1,79076
999,154,25,11,01:19.7,79705
999,154,26,11,01:18.9,78889
999,154,27,11,01:19.3,79348
999,154,28,10,01:20.0,80045
999,154,29,9,01:18.7,78675
999,154,30,9,01:19.5,79478
999,154,31,8,01:19.3,79312
999,154,32,8,01:19.3,79254
999,154,33,8,01:19.3,79258
999,154,34,8,01:18.7,78738
999,154,35,8,01:18.8,78839
999,154,36,8,01:18.7,78662
999,154,37,8,01:18.9,78904
999,154,38,8,01:19.0,79007
999,154,39,8,01:18.8,78787
999,154,40,8,01:18.8,78815
999,154,41,8,01:18.9,78894
999,154,42,8,01:19.0,79035
999,154,43,8,01:18.7,78656
999,154,44,8,01:20.0,80013
999,154,45,8,01:21.4,81359
999,154,46,8,01:21.6,81561
999,154,47,8,01:21.0,81008
999,154,48,8,01:21.8,81801
999,154,49,8,01:25.8,85795
999,154,50,7,01:36.0,96019
999,154,51,8,01:50.2,110226
999,154,52,9,02:13.2,133227
999,154,53,9,02:09.6,129646
999,154,54,10,01:47.9,107905
999,154,55,11,01:33.7,93736
999,154,56,11,01:40.0,100043
999,154,57,10,01:21.6,81633
999,154,58,10,01:20.2,80177
999,154,59,10,01:18.7,78715
999,154,60,10,01:18.3,78336
999,154,61,10,01:18.1,78122
999,154,62,9,01:18.0,77974
999,154,63,9,01:18.0,78046
999,154,64,8,01:17.3,77343
999,154,65,8,01:17.9,77863
999,154,66,7,01:16.7,76716
999,154,67,6,01:17.1,77104
999,815,1,8,01:27.5,87480
999,815,2,8,01:21.1,81113
999,815,3,8,01:20.6,80576
999,815,4,8,01:20.2,80237
999,815,5,8,01:20.2,80246
999,815,6,8,01:20.3,80316
999,815,7,7,01:19.6,79616
999,815,8,7,01:20.2,80225
999,815,9,8,01:21.1,81115
999,815,10,8,01:20.7,80650
999,815,11,8,01:20.0,80041
999,815,12,8,01:19.9,79903
999,815,13,8,01:20.1,80070
999,815,14,8,01:20.0,79999
999,815,15,8,01:20.3,80291
999,815,16,8,01:20.2,80164
999,815,17,8,01:20.0,79967
999,815,18,7,01:20.1,80054
999,815,19,7,01:19.5,79535
999,815,20,7,01:19.6,79603
999,815,21,6,01:19.8,79760
999,815,22,6,01:23.0,82980
999,815,23,14,01:39.9,99880
999,815,24,13,01:19.3,79319
999,815,25,12,01:19.7,79731
999,815,26,12,01:19.0,79000
999,815,27,12,01:19.4,79382
999,815,28,11,01:20.0,80023
999,815,29,11,01:19.7,79734
999,815,30,10,01:19.2,79179
999,815,31,9,01:19.0,78978
999,815,32,9,01:19.0,79043
999,815,33,9,01:19.1,79082
999,815,34,9,01:18.7,78705
999,815,35,9,01:18.9,78865
999,815,36,9,01:19.0,78960
999,815,37,9,01:19.1,79100
999,815,38,9,01:19.0,79031
999,815,39,9,01:18.7,78740
999,815,40,9,01:18.9,78860
999,815,41,9,01:18.8,78805
999,815,42,9,01:19.1,79114
999,815,43,9,01:19.1,79100
999,815,44,9,01:19.9,79937
999,815,45,9,01:21.2,81201
999,815,46,9,01:20.5,80531
999,815,47,9,01:21.3,81277
999,815,48,9,01:22.9,82921
999,815,49,9,01:24.5,84471
999,815,50,9,01:42.7,102678
999,815,51,7,01:42.3,102288
999,815,52,6,02:08.0,127983
999,815,53,6,02:09.0,129004
999,815,54,6,01:44.9,104873
999,815,55,6,01:26.5,86476
999,815,56,6,01:28.1,88143
999,815,57,6,01:46.4,106362
999,815,58,6,01:19.7,79724
999,815,59,6,01:18.9,78910
999,815,60,6,01:18.6,78603
999,815,61,6,01:18.7,78670
999,815,62,6,01:18.2,78248
999,815,63,6,01:18.1,78071
999,815,64,6,01:18.1,78063
999,815,65,6,01:18.1,78083
999,815,66,6,01:17.9,77867
999,815,67,7,01:19.4,79445
999,832,1,9,01:28.2,88232
999,832,2,9,01:21.1,81074
999,832,3,9,01:20.7,80689
999,832,4,9,01:20.2,80169
999,832,5,9,01:20.5,80487
999,832,6,10,01:21.0,80969
999,832,7,10,01:20.5,80500
999,832,8,10,01:21.1,81124
999,832,9,10,01:20.7,80677
999,832,10,10,01:20.7,80727
999,832,11,10,01:20.2,80159
999,832,12,10,01:20.1,80068
999,832,13,10,01:20.7,80724
999,832,14,10,01:20.3,80304
999,832,15,10,01:20.4,80351
999,832,16,10,01:20.5,80494
999,832,17,10,01:20.3,80299
999,832,18,10,01:20.0,80045
999,832,19,9,01:19.8,79812
999,832,20,10,01:23.3,83293
999,832,21,17,01:33.9,93907
999,832,22,16,01:20.7,80691
999,832,23,16,01:21.1,81141
999,832,24,15,01:19.7,79694
999,832,25,14,01:19.5,79485
999,832,26,13,01:20.0,79953
999,832,27,13,01:19.8,79787
999,832,28,12,01:20.0,79984
999,832,29,12,01:19.4,79416
999,832,30,12,01:19.6,79552
999,832,31,12,01:19.5,79500
999,832,32,11,01:19.1,79098
999,832,33,10,01:18.8,78800
999,832,34,10,01:19.3,79260
999,832,35,10,01:19.2,79228
999,832,36,10,01:19.0,78974
999,832,37,10,01:19.1,79141
999,832,38,10,01:19.1,79107
999,832,39,10,01:18.9,78899
999,832,40,10,01:19.0,78960
999,832,41,10,01:18.9,78860
999,832,42,10,01:19.0,78953
999,832,43,10,01:21.1,81091
999,832,44,10,01:20.2,80186
999,832,45,10,01:22.0,81980
999,832,46,10,01:22.5,82535
999,832,47,10,01:22.7,82691
999,832,48,10,01:21.7,81690
999,832,49,10,01:27.4,87357
999,832,50,11,01:41.4,101429
999,832,51,12,01:57.7,117651
999,832,52,10,01:58.0,118047
999,832,53,10,02:00.9,120854
999,832,54,9,01:43.7,103666
999,832,55,8,01:29.3,89321
999,832,56,10,01:32.0,92048
999,832,57,11,01:36.9,96896
999,832,58,11,01:19.1,79119
999,832,59,11,01:18.9,78852
999,832,60,11,01:18.3,78269
999,832,61,11,01:18.0,78034
999,832,62,11,01:18.9,78902
999,832,63,10,01:17.4,77430
999,832,64,10,01:18.1,78067
999,832,65,10,01:17.7,77690
999,832,66,10,01:18.0,77965
999,832,67,10,01:18.6,78557
999,844,1,10,01:28.9,88866
999,844,2,10,01:21.2,81183
999,844,3,10,01:20.5,80537
999,844,4,11,01:21.2,81217
999,844,5,11,01:20.2,80206
999,844,6,11,01:20.5,80466
999,844,7,11,01:20.6,80555
999,844,8,11,01:21.1,81091
999,844,9,11,01:20.8,80802
999,844,10,11,01:20.7,80688
999,844,11,11,01:20.4,80375
999,844,12,11,01:20.1,80139
999,844,13,11,01:20.7,80702
999,844,14,11,01:20.3,80270
999,844,15,11,01:20.6,80557
999,844,16,11,01:20.6,80591
999,844,17,11,01:20.1,80117
999,844,18,11,01:20.3,80285
999,844,19,11,01:21.4,81358
999,844,20,12,01:23.9,83865
999,844,21,19,01:33.2,93192
999,844,22,19,01:20.9,80927
999,844,23,18,01:19.7,79654
999,844,24,17,01:20.2,80165
999,844,25,16,01:19.8,79811
999,844,26,14,01:19.3,79268
999,844,27,14,01:19.5,79534
999,844,28,13,01:19.9,79876
999,844,29,13,01:19.3,79286
999,844,30,13,01:19.3,79314
999,844,31,13,01:19.4,79412
999,844,32,12,01:19.2,79170
999,844,33,12,01:19.6,79572
999,844,34,11,01:18.9,78939
999,844,35,11,01:19.3,79250
999,844,36,11,01:19.1,79080
999,844,37,11,01:19.2,79189
999,844,38,11,01:19.0,79014
999,844,39,11,01:18.6,78590
999,844,40,11,01:19.1,79055
999,844,41,11,01:19.0,79046
999,844,42,11,01:20.5,80468
999,844,43,11,01:24.5,84533
999,844,44,13,01:41.9,101876
999,844,45,16,01:30.7,90735
999,844,46,16,01:33.1,93091
999,844,47,17,01:38.2,98230
999,844,48,17,01:25.5,85539
999,844,49,17,01:42.6,102596
999,844,50,17,01:48.6,108561
999,844,51,17,02:07.7,127696
999,844,52,15,02:09.8,129832
999,844,53,15,01:44.3,104298
999,844,54,14,01:27.0,86981
999,844,55,14,01:27.7,87708
999,844,56,14,01:46.5,106497
999,844,57,16,01:30.3,90328
999,844,58,16,01:19.6,79649
999,844,59,16,01:19.1,79068
999,844,60,16,01:18.9,78871
999,844,61,16,01:18.4,78437
999,844,62,16,01:18.2,78162
999,844,63,16,01:18.1,78074
999,844,64,16,01:17.9,77852
999,844,65,15,01:17.9,77943
999,844,66,15,01:18.0,78043
999,4,1,11,01:29.4,89421
