Rev 0,Rev 1,Rev 2,Rev 3,Rev 4,Rev 5
210,22,8,12,01:30.0,89952
210,22,9,12,01:30.4,90385
210,22,10,12,01:30.0,89994
210,22,11,12,01:29.9,89937
210,22,12,13,01:31.1,91052
210,22,13,13,01:30.5,90536
210,22,14,13,01:30.2,90204
210,22,15,13,01:30.1,90105
210,22,16,13,01:29.5,89549
210,22,17,13,01:29.3,89313
210,22,18,12,01:29.8,89815
210,22,19,11,01:30.2,90153
210,22,20,11,01:29.9,89918
210,22,21,10,01:29.4,89372
210,22,22,10,01:28.7,88685
210,22,23,10,01:28.7,88653
210,22,24,10,01:28.5,88546
210,22,25,9,01:28.2,88242
210,22,26,9,01:28.4,88359
210,22,27,9,01:27.9,87933
210,22,28,9,01:27.7,87741
210,22,29,9,01:27.7,87749
210,22,30,9,01:27.8,87794
210,22,31,9,01:27.8,87842
210,22,32,9,01:28.4,88409
210,76,1,15,01:50.9,110919
210,76,2,15,01:36.7,96710
211,71,1,13,02:17.6,137648
211,35,1,9,02:15.0,135043
211,35,2,8,02:09.6,129574
211,35,3,18,02:33.0,153027
211,35,4,17,02:06.0,125962
211,35,5,17,02:00.9,120936
211,35,6,17,01:59.1,119104
211,35,7,17,01:58.4,118392
211,35,8,16,01:57.5,117542
211,35,9,16,01:56.9,116920
211,35,10,14,01:59.7,119659
211,35,11,13,01:58.7,118731
211,35,12,13,01:57.9,117905
211,35,13,13,01:55.9,115895
211,35,14,12,01:55.2,115218
211,35,15,12,02:03.9,123852
211,35,16,12,01:57.7,117749
211,49,1,4,02:07.5,127505
211,49,2,7,02:09.4,129446
211,49,3,7,02:05.3,125303
211,49,4,9,02:07.0,127011
211,49,5,16,02:23.9,143878
211,49,6,16,02:01.8,121788
211,49,7,16,01:58.6,118554
211,49,8,15,01:56.8,116833
211,49,9,15,01:57.4,117362
211,49,10,13,01:59.7,119652
211,49,11,11,01:55.9,115935
211,49,12,11,01:55.5,115538
211,49,13,11,02:00.0,119964
211,49,14,10,01:56.7,116685
211,49,15,11,02:10.6,130564
211,49,16,11,01:56.5,116522
211,49,17,10,01:57.9,117895
211,49,18,9,01:58.4,118402
211,49,19,9,01:54.4,114374
211,49,20,9,01:55.7,115672
211,49,21,9,01:55.2,115175
211,49,22,9,01:53.5,113504
211,49,23,9,01:54.4,114448
211,49,24,9,01:55.7,115701
211,49,25,9,01:57.8,117827
211,49,26,9,01:56.0,115985
211,49,27,9,01:55.1,115085
211,49,28,9,01:55.7,115710
211,49,29,9,01:55.9,115908
211,49,30,9,01:55.5,115500
211,49,31,9,01:57.6,117618
211,49,32,9,01:55.4,115404
211,49,33,9,01:56.6,116621
211,49,34,9,01:56.4,116415
211,49,35,9,02:02.5,122482
211,49,36,9,02:12.6,132598
211,49,37,9,02:17.0,136970
211,49,38,9,02:03.8,123817
211,49,39,9,01:59.8,119806
211,30,1,1,01:58.8,118788
211,30,2,1,01:54.7,114747
211,30,3,1,01:55.5,115456
211,30,4,1,01:57.0,117040
211,30,5,1,01:54.3,114308
211,30,6,1,01:53.3,113346
211,30,7,1,01:54.2,114174
211,30,8,1,01:53.9,113908
211,30,9,1,01:53.8,113821
211,30,10,1,01:53.8,113788
211,30,11,1,01:54.6,114564
211,30,12,1,01:54.6,114641
211,30,13,1,01:55.6,115591
211,30,14,1,01:55.3,115334
211,30,15,1,01:55.8,115792
211,30,16,1,01:57.9,117865
211,30,17,1,01:55.2,115152
211,30,18,1,01:56.9,116905
211,30,19,1,01:55.7,115732
211,30,20,1,01:55.8,115765
211,30,21,1,01:54.3,114330
211,30,22,1,01:54.5,114518
211,30,23,1,01:53.4,113362
211,30,24,1,01:53.5,113491
211,30,25,1,01:53.3,113341
211,30,26,1,01:53.3,113315
211,30,27,1,01:56.0,116038
211,30,28,1,01:56.0,115966
211,30,29,1,01:55.7,115650
211,30,30,1,01:54.3,114285
211,30,31,1,01:55.4,115405
211,30,32,1,02:14.0,134049
211,30,33,1,02:00.7,120695
211,30,34,1,01:55.0,115026
211,30,35,1,01:55.3,115294
211,30,36,1,01:59.2,119240
211,30,37,1,01:56.5,116544
211,30,38,1,01:54.8,114837
211,30,39,1,01:55.1,115113
211,30,40,1,01:57.1,117053
211,30,41,1,01:54.4,114421
